Country,Year,0
Spain,1995,1
Spain,1996,1
Spain,1997,1
Spain,1998,1
Spain,2018,1
Sweden,1951,1
Sweden,1952,1
Sweden,1953,1
Sweden,1954,1
Sweden,1955,1
Sweden,1956,1
Sweden,1957,1
Sweden,1958,1
Sweden,1959,1
Sweden,1960,1
Sweden,1961,1
Sweden,1962,1
Sweden,1963,1
Sweden,1964,1
Sweden,1965,1
Sweden,1966,1
Sweden,1967,1
Sweden,1968,1
Sweden,1969,1
Sweden,1970,1
Sweden,1971,1
Sweden,1972,1
Sweden,1973,1
Sweden,1974,1
Sweden,1975,1
Sweden,1976,1
Sweden,1977,1
Sweden,1978,1
Sweden,1979,1
Sweden,1980,1
Sweden,1981,1
Sweden,1982,1
Sweden,1983,1
Sweden,1984,1
Sweden,1985,1
Sweden,1986,1
Sweden,1987,1
Sweden,1988,1
Sweden,1989,1
Sweden,1990,1
Sweden,1991,1
Sweden,1992,1
Sweden,1993,1
Sweden,1994,1
Switzerland,1956,1
Switzerland,1957,1
Switzerland,1958,1
Switzerland,1959,1
Switzerland,1960,1
Switzerland,1961,1
Switzerland,1962,1
Switzerland,1963,1
Switzerland,1964,1
Switzerland,1965,1
Switzerland,1966,1
Switzerland,1967,1
Switzerland,1968,1
Switzerland,1969,1
Switzerland,1970,1
Switzerland,1971,1
Switzerland,1972,1
Switzerland,1973,1
Switzerland,1974,1
Switzerland,1975,1
Switzerland,1976,1
Switzerland,1977,1
Switzerland,1978,1
Switzerland,1979,1
Switzerland,1980,1
Switzerland,1981,1
Switzerland,1982,1
Switzerland,1983,1
Switzerland,1984,1
Switzerland,1985,1
Switzerland,1986,1
Switzerland,1987,1
Switzerland,1988,1
Switzerland,1989,1
Switzerland,1990,1
Switzerland,1991,1
Switzerland,1992,1
Switzerland,1993,1
Switzerland,1994,1
Switzerland,1995,1
Switzerland,1996,1
Switzerland,1997,1
Switzerland,1998,1
Switzerland,2017,1
Switzerland,2018,1
Turkey,1956,1
Turkey,1957,1
Turkey,1958,1
Turkey,1959,1
Turkey,1960,1
Turkey,1961,1
Turkey,1962,1
Turkey,1963,1
Turkey,1964,1
Turkey,1965,1
Turkey,1966,1
Turkey,1967,1
Turkey,1968,1
Turkey,1969,1
Turkey,1970,1
Turkey,1971,1
Turkey,1972,1
Turkey,1973,1
Turkey,1974,1
Turkey,1975,1
Turkey,1976,1
Turkey,1977,1
Turkey,1978,1
Turkey,1979,1
Turkey,1980,1
Turkey,1981,1
Turkey,1982,1
Turkey,1983,1
Turkey,1984,1
Turkey,1985,1
Turkey,1986,1
Turkey,1987,1
Turkey,1988,1
Turkey,1989,1
Turkey,1990,1
Turkey,1991,1
Turkey,1992,1
Turkey,1993,1
Turkey,1994,1
Turkey,1995,1
Turkey,1996,1
Turkey,1997,1
Turkey,1998,1
Turkey,1999,1
Turkey,2000,1
Turkey,2001,1
Turkey,2002,1
Turkey,2003,1
Turkey,2004,1
Turkey,2005,1
Turkey,2006,1
Turkey,2007,1
Turkey,2008,1
Turkey,2009,1
Turkey,2010,1
Turkey,2011,1
Turkey,2012,1
Turkey,2013,1
Turkey,2014,1
Turkey,2015,1
Turkey,2016,1
Turkey,2017,1
Turkey,2018,1
United Kingdom,1951,1
United Kingdom,1952,1
United Kingdom,1953,1
United Kingdom,1954,1
United Kingdom,1955,1
United Kingdom,1956,1
United Kingdom,1957,1
United Kingdom,1958,1
United Kingdom,1959,1
United Kingdom,1960,1
United Kingdom,1961,1
United Kingdom,1962,1
United Kingdom,1963,1
United Kingdom,1964,1
United Kingdom,1965,1
United Kingdom,1966,1
United Kingdom,1967,1
United Kingdom,1968,1
United Kingdom,1969,1
United Kingdom,1970,1
United Kingdom,1971,1
United Kingdom,1972,1
United Kingdom,1973,1
United Kingdom,1974,1
United Kingdom,1975,1
United Kingdom,1976,1
United Kingdom,1977,1
United Kingdom,1978,1
United Kingdom,1979,1
United Kingdom,1980,1
United Kingdom,1981,1
United Kingdom,1982,1
United Kingdom,1983,1
United Kingdom,1984,1
United Kingdom,1985,1
United Kingdom,1986,1
United Kingdom,1987,1
United Kingdom,1988,1
United Kingdom,1989,1
United Kingdom,1990,1
United Kingdom,1991,1
United Kingdom,1992,1
United Kingdom,1993,1
United Kingdom,1994,1
United Kingdom,2018,1
United States,1956,1
United States,1957,1
United States,1958,1
United States,1959,1
United States,1960,1
United States,1961,1
United States,1962,1
United States,1963,1
United States,1964,1
United States,1965,1
United States,1966,1
United States,1967,1
United States,1968,1
United States,1969,1
United States,1970,1
United States,1971,1
United States,1972,1
United States,1973,1
United States,1974,1
United States,1975,1
United States,1976,1
United States,1977,1
United States,1978,1
United States,1979,1
United States,1980,1
United States,1981,1
United States,1982,1
United States,1983,1
United States,1984,1
United States,1985,1
United States,1986,1
United States,1987,1
United States,1988,1
United States,1989,1
United States,1990,1
United States,1991,1
United States,1992,1
United States,1993,1
United States,1994,1
United States,2018,1
