Country,Year,0
China (People's Republic of),2008,1
China (People's Republic of),2009,1
China (People's Republic of),2010,1
China (People's Republic of),2011,1
Denmark,1800,1
Denmark,1801,1
Denmark,1802,1
Denmark,1803,1
Denmark,1804,1
Denmark,1805,1
Denmark,1806,1
Denmark,1807,1
Denmark,1808,1
Denmark,1809,1
Denmark,1810,1
Denmark,1811,1
Denmark,1812,1
Denmark,1813,1
Denmark,1814,1
Denmark,1815,1
Denmark,1816,1
Denmark,1817,1
Denmark,1818,1
Denmark,1819,1
Denmark,1820,1
Denmark,1821,1
Denmark,1822,1
Denmark,1823,1
Denmark,1824,1
Denmark,1825,1
Denmark,1826,1
Denmark,1827,1
Denmark,1828,1
Denmark,1829,1
Denmark,1830,1
Denmark,1831,1
Denmark,1832,1
Denmark,1833,1
Denmark,1834,1
Denmark,1835,1
Denmark,1836,1
Denmark,1837,1
Denmark,1838,1
Denmark,1839,1
Denmark,1840,1
Denmark,1841,1
Denmark,1842,1
Denmark,1843,1
Denmark,1844,1
Denmark,1845,1
Denmark,1846,1
Denmark,1847,1
Denmark,1848,1
Denmark,1849,1
Denmark,1850,1
Denmark,1851,1
Denmark,1852,1
Denmark,1853,1
Denmark,1854,1
Denmark,1855,1
Denmark,1856,1
Denmark,1857,1
Denmark,1858,1
Denmark,1859,1
Denmark,1860,1
Denmark,1861,1
Denmark,1862,1
Denmark,1863,1
Denmark,1864,1
Denmark,1865,1
Denmark,1866,1
Denmark,1867,1
Denmark,1868,1
Denmark,1869,1
Denmark,1870,1
Denmark,1871,1
Denmark,1872,1
Denmark,1873,1
Denmark,1874,1
Denmark,1875,1
Denmark,1876,1
Denmark,1877,1
Denmark,1878,1
Denmark,1879,1
Denmark,1880,1
Denmark,1881,1
Denmark,1882,1
Denmark,1883,1
Denmark,1884,1
Denmark,1885,1
Denmark,1886,1
Denmark,1887,1
Denmark,1888,1
Denmark,1889,1
Denmark,1890,1
Denmark,1891,1
Denmark,1892,1
Denmark,1893,1
Denmark,1894,1
Denmark,1895,1
Denmark,1896,1
Denmark,1897,1
Denmark,1898,1
Denmark,1899,1
Denmark,1900,1
Denmark,1901,1
Denmark,1902,1
Denmark,1903,1
Denmark,1904,1
Denmark,1905,1
Denmark,1906,1
Denmark,1907,1
Denmark,1908,1
Denmark,1909,1
Denmark,1910,1
Denmark,1911,1
Denmark,1912,1
Denmark,1913,1
Denmark,1914,1
Denmark,1915,1
Denmark,1916,1
Denmark,1917,1
Denmark,1918,1
Denmark,1919,1
Denmark,1920,1
Denmark,1921,1
Denmark,1922,1
Denmark,1923,1
Denmark,1924,1
Denmark,1925,1
Denmark,1926,1
Denmark,1927,1
Denmark,1928,1
Denmark,1929,1
Denmark,1930,1
Denmark,1931,1
Denmark,1932,1
Denmark,1933,1
Denmark,1934,1
Denmark,1935,1
Denmark,1936,1
Denmark,1937,1
Denmark,1938,1
Denmark,1939,1
Denmark,1940,1
Denmark,1941,1
Denmark,1942,1
Denmark,1943,1
Denmark,1944,1
Denmark,1945,1
Denmark,1946,1
Denmark,1947,1
Denmark,1948,1
Denmark,1949,1
Denmark,1950,1
Denmark,1951,1
Denmark,1952,1
Denmark,1953,1
Denmark,1954,1
Denmark,1955,1
Denmark,1956,1
Denmark,1957,1
Denmark,1958,1
Denmark,1959,1
Denmark,1960,1
Denmark,1961,1
Denmark,1962,1
Denmark,1963,1
Denmark,1964,1
Denmark,1965,1
Denmark,1966,1
Denmark,1967,1
Denmark,1968,1
Denmark,1969,1
Denmark,1970,1
Denmark,1971,1
Denmark,1972,1
Denmark,1973,1
Denmark,1974,1
Denmark,1975,1
Denmark,1976,1
Denmark,1977,1
Denmark,1978,1
Denmark,1979,1
Denmark,1980,1
Denmark,1981,1
Denmark,1982,1
Denmark,1983,1
Denmark,1984,1
Denmark,1985,1
Denmark,1986,1
Denmark,1987,1
Denmark,1988,1
Denmark,1989,1
Finland,1800,1
Finland,1801,1
Finland,1802,1
Finland,1803,1
Finland,1804,1
Finland,1805,1
Finland,1806,1
Finland,1807,1
Finland,1808,1
Finland,1809,1
Finland,1810,1
Finland,1811,1
Finland,1812,1
Finland,1813,1
Finland,1814,1
Finland,1815,1
Finland,1816,1
Finland,1817,1
Finland,1818,1
Finland,1819,1
Finland,1820,1
Finland,1821,1
Finland,1822,1
Finland,1823,1
Finland,1824,1
Finland,1825,1
Finland,1826,1
Finland,1827,1
Finland,1828,1
Finland,1829,1
Finland,1830,1
Finland,1831,1
Finland,1832,1
Finland,1833,1
Finland,1834,1
Finland,1835,1
Finland,1836,1
Finland,1837,1
Finland,1838,1
Finland,1839,1
Finland,1840,1
Finland,1841,1
Finland,1842,1
Finland,1843,1
Finland,1844,1
Finland,1845,1
Finland,1846,1
Finland,1847,1
Finland,1848,1
Finland,1849,1
Finland,1850,1
Finland,1851,1
Finland,1852,1
Finland,1853,1
Finland,1854,1
Finland,1855,1
Finland,1856,1
Finland,1857,1
Finland,1858,1
Finland,1859,1
Finland,1860,1
Finland,1861,1
Finland,1862,1
Finland,1863,1
Finland,1864,1
Finland,1865,1
Finland,1866,1
Finland,1867,1
Finland,1868,1
Finland,1869,1
Finland,1870,1
Finland,1871,1
Finland,1872,1
Finland,1873,1
Finland,1874,1
Finland,1875,1
Finland,1876,1
Finland,1877,1
Finland,1878,1
Finland,1879,1
Finland,1880,1
Finland,1881,1
Finland,1882,1
Finland,1883,1
Finland,1884,1
Finland,1885,1
Finland,1886,1
Finland,1887,1
Finland,1888,1
Finland,1889,1
Finland,1890,1
Finland,1891,1
Finland,1892,1
Finland,1893,1
Finland,1894,1
Finland,1895,1
Finland,1896,1
Finland,1897,1
Finland,1898,1
Finland,1899,1
Finland,1900,1
Finland,1901,1
Finland,1902,1
Finland,1903,1
Finland,1904,1
Finland,1905,1
Finland,1906,1
Finland,1907,1
Finland,1908,1
Finland,1909,1
Finland,1910,1
Finland,1911,1
Finland,1912,1
Finland,1913,1
Finland,1914,1
Finland,1915,1
Finland,1916,1
Finland,1917,1
Finland,1918,1
Finland,1919,1
Finland,1920,1
Finland,1921,1
Finland,1922,1
Finland,1923,1
Finland,1924,1
Finland,1925,1
Finland,1926,1
Finland,1927,1
Finland,1928,1
Finland,1929,1
Finland,1930,1
Finland,1931,1
Finland,1932,1
Finland,1933,1
Finland,1934,1
Finland,1935,1
Finland,1936,1
Finland,1937,1
Finland,1938,1
Finland,1939,1
Finland,1940,1
Finland,1941,1
Finland,1942,1
Finland,1943,1
Finland,1944,1
Finland,1945,1
Finland,1946,1
Finland,1947,1
Finland,1948,1
Finland,1949,1
Finland,1950,1
Finland,1951,1
Finland,1952,1
Finland,1953,1
Finland,1954,1
Finland,1955,1
Finland,1956,1
Finland,1957,1
Finland,1958,1
Finland,1959,1
Finland,1960,1
Finland,1961,1
Finland,1962,1
Finland,1963,1
Finland,1964,1
Finland,1965,1
Finland,1966,1
Finland,1967,1
Finland,1968,1
Finland,1969,1
Finland,1970,1
Finland,1971,1
Finland,1972,1
Finland,1973,1
Finland,1974,1
Finland,1975,1
Finland,1976,1
Finland,1977,1
Finland,1978,1
France,1800,1
France,1801,1
France,1802,1
France,1803,1
France,1804,1
France,1805,1
France,1806,1
France,1807,1
France,1808,1
France,1809,1
France,1810,1
France,1811,1
France,1812,1
France,1813,1
France,1814,1
France,1815,1
France,1816,1
France,1817,1
France,1818,1
France,1819,1
France,1820,1
France,1821,1
France,1822,1
France,1823,1
France,1824,1
France,1825,1
France,1826,1
France,1827,1
France,1828,1
France,1829,1
France,1830,1
France,1831,1
France,1832,1
France,1833,1
France,1834,1
France,1835,1
France,1836,1
France,1837,1
France,1838,1
France,1839,1
France,1840,1
France,1841,1
France,1842,1
France,1843,1
France,1844,1
France,1845,1
France,1846,1
France,1847,1
France,1848,1
France,1849,1
France,1850,1
France,1851,1
France,1852,1
France,1853,1
France,1854,1
France,1855,1
France,1856,1
France,1857,1
France,1858,1
France,1859,1
France,1860,1
France,1861,1
France,1862,1
France,1863,1
France,1864,1
France,1865,1
France,1866,1
France,1867,1
France,1868,1
France,1869,1
France,1870,1
France,1871,1
France,1872,1
France,1873,1
France,1874,1
France,1875,1
France,1876,1
France,1877,1
France,1878,1
France,1879,1
France,1880,1
France,1881,1
France,1882,1
France,1883,1
France,1884,1
France,1885,1
France,1886,1
France,1887,1
France,1888,1
France,1889,1
France,1890,1
France,1891,1
France,1892,1
France,1893,1
France,1894,1
France,1895,1
France,1896,1
France,1897,1
France,1898,1
France,1899,1
France,1900,1
France,1901,1
France,1902,1
France,1903,1
France,1904,1
France,1905,1
France,1906,1
France,1907,1
France,1908,1
France,1909,1
France,1910,1
France,1911,1
France,1912,1
France,1913,1
France,1914,1
France,1915,1
France,1916,1
France,1917,1
France,1918,1
France,1919,1
France,1920,1
France,1921,1
France,1922,1
France,1923,1
France,1924,1
France,1925,1
France,1926,1
France,1927,1
France,1928,1
France,1929,1
France,1930,1
France,1931,1
France,1932,1
France,1933,1
France,1934,1
France,1935,1
France,1936,1
France,1937,1
France,1938,1
France,1939,1
France,1940,1
France,1941,1
France,1942,1
France,1943,1
France,1944,1
France,1945,1
France,1946,1
France,1947,1
France,1948,1
France,1949,1
France,1950,1
France,1951,1
France,1952,1
France,1953,1
France,1954,1
France,1955,1
France,1956,1
France,1957,1
France,1958,1
France,1959,1
France,1960,1
France,1961,1
France,1962,1
France,1963,1
France,1964,1
France,1965,1
France,1966,1
France,1967,1
France,1968,1
France,1969,1
France,1970,1
France,1971,1
France,1972,1
France,1973,1
France,1974,1
France,1975,1
France,1976,1
France,1977,1
Germany,1800,1
Germany,1801,1
Germany,1802,1
Germany,1803,1
Germany,1804,1
Germany,1805,1
Germany,1806,1
Germany,1807,1
Germany,1808,1
Germany,1809,1
Germany,1810,1
Germany,1811,1
Germany,1812,1
Germany,1813,1
Germany,1814,1
Germany,1815,1
Germany,1816,1
Germany,1817,1
Germany,1818,1
Germany,1819,1
Germany,1820,1
Germany,1821,1
Germany,1822,1
Germany,1823,1
Germany,1824,1
Germany,1825,1
Germany,1826,1
Germany,1827,1
Germany,1828,1
Germany,1829,1
Germany,1830,1
Germany,1831,1
Germany,1832,1
Germany,1833,1
Germany,1834,1
Germany,1835,1
Germany,1836,1
Germany,1837,1
Germany,1838,1
Germany,1839,1
Germany,1840,1
Germany,1841,1
Germany,1842,1
Germany,1843,1
Germany,1844,1
Germany,1845,1
Germany,1846,1
Germany,1847,1
Germany,1848,1
Germany,1849,1
Germany,1850,1
Germany,1851,1
Germany,1852,1
Germany,1853,1
Germany,1854,1
Germany,1855,1
Germany,1856,1
Germany,1857,1
Germany,1858,1
Germany,1859,1
Germany,1860,1
Germany,1861,1
Germany,1862,1
Germany,1863,1
Germany,1864,1
Germany,1865,1
Germany,1866,1
Germany,1867,1
Germany,1868,1
Germany,1869,1
Germany,1870,1
Germany,1871,1
Germany,1872,1
Germany,1873,1
Germany,1874,1
Germany,1875,1
Germany,1876,1
Germany,1877,1
Germany,1878,1
Germany,1879,1
Germany,1880,1
Germany,1881,1
Germany,1882,1
Germany,1883,1
Germany,1884,1
Germany,1885,1
Germany,1886,1
Germany,1887,1
Germany,1888,1
Germany,1889,1
Germany,1890,1
Germany,1891,1
Germany,1892,1
Germany,1893,1
Germany,1894,1
Germany,1895,1
Germany,1896,1
Germany,1897,1
Germany,1898,1
Germany,1899,1
Germany,1900,1
Germany,1901,1
Germany,1902,1
Germany,1903,1
Germany,1904,1
Germany,1905,1
Germany,1906,1
Germany,1907,1
Germany,1908,1
Germany,1909,1
Germany,1910,1
Germany,1911,1
Germany,1912,1
Germany,1913,1
Germany,1914,1
Germany,1915,1
Germany,1916,1
Germany,1917,1
Germany,1918,1
Germany,1919,1
Germany,1920,1
Germany,1921,1
Germany,1922,1
Germany,1923,1
Germany,1924,1
Germany,1925,1
Germany,1926,1
Germany,1927,1
Germany,1928,1
Germany,1929,1
Germany,1930,1
Germany,1931,1
Germany,1932,1
Germany,1933,1
Germany,1934,1
Germany,1935,1
Germany,1936,1
Germany,1937,1
Germany,1938,1
Germany,1939,1
Germany,1940,1
Germany,1941,1
Germany,1942,1
Germany,1943,1
Germany,1944,1
Germany,1945,1
Germany,1946,1
Germany,1947,1
Germany,1948,1
Germany,1949,1
Germany,1950,1
Germany,1951,1
Germany,1952,1
Germany,1953,1
Germany,1954,1
Germany,1955,1
Germany,1956,1
Germany,1957,1
Germany,1958,1
Germany,1959,1
Germany,1960,1
Germany,1961,1
Germany,1962,1
Germany,1963,1
Germany,1964,1
Germany,1965,1
Germany,1966,1
Germany,1967,1
Germany,1968,1
Germany,1969,1
Germany,1970,1
Germany,1971,1
Germany,1972,1
Germany,1973,1
Germany,1974,1
Germany,1975,1
Germany,1976,1
Germany,1977,1
Germany,1978,1
Germany,1979,1
Germany,1980,1
Germany,1981,1
Germany,1982,1
Germany,1983,1
Germany,1984,1
Germany,1985,1
Germany,1986,1
Germany,1987,1
Germany,1988,1
Germany,1989,1
Germany,1990,1
Germany,1991,1
Germany,1992,1
Germany,1993,1
Germany,1994,1
Germany,1995,1
Germany,1996,1
Germany,1997,1
Germany,1998,1
Germany,1999,1
Germany,2000,1
Germany,2001,1
Germany,2002,1
Germany,2003,1
Germany,2004,1
Germany,2005,1
Germany,2006,1
Germany,2007,1
Germany,2008,1
Germany,2009,1
Germany,2010,1
Germany,2011,1
Greece,1800,1
Greece,1801,1
Greece,1802,1
Greece,1803,1
Greece,1804,1
Greece,1805,1
Greece,1806,1
Greece,1807,1
Greece,1808,1
Greece,1809,1
Greece,1810,1
Greece,1811,1
Greece,1812,1
Greece,1813,1
Greece,1814,1
Greece,1815,1
Greece,1816,1
Greece,1817,1
Greece,1818,1
Greece,1819,1
Greece,1820,1
Greece,1821,1
Greece,1822,1
Greece,1823,1
Greece,1824,1
Greece,1825,1
Greece,1826,1
Greece,1827,1
Greece,1828,1
Greece,1829,1
Greece,1830,1
Greece,1831,1
Greece,1832,1
Greece,1833,1
Greece,1834,1
Greece,1835,1
Greece,1836,1
Greece,1837,1
Greece,1838,1
Greece,1839,1
Greece,1840,1
Greece,1841,1
Greece,1842,1
Greece,1843,1
Greece,1844,1
Greece,1845,1
Greece,1846,1
Greece,1847,1
Greece,1848,1
Greece,1849,1
Greece,1850,1
Greece,1851,1
Greece,1852,1
Greece,1853,1
Greece,1854,1
Greece,1855,1
Greece,1856,1
Greece,1857,1
Greece,1858,1
Greece,1859,1
Greece,1860,1
Greece,1861,1
Greece,1862,1
Greece,1863,1
Greece,1864,1
Greece,1865,1
Greece,1866,1
Greece,1867,1
Greece,1868,1
Greece,1869,1
Greece,1870,1
Greece,1871,1
Greece,1872,1
Greece,1873,1
Greece,1874,1
Greece,1875,1
Greece,1876,1
Greece,1877,1
Greece,1878,1
Greece,1879,1
Greece,1880,1
Greece,1881,1
Greece,1882,1
Greece,1883,1
Greece,1884,1
Greece,1885,1
Greece,1886,1
Greece,1887,1
Greece,1888,1
Greece,1889,1
Greece,1890,1
Greece,1891,1
Greece,1892,1
Greece,1893,1
Greece,1894,1
Greece,1895,1
Greece,1896,1
Greece,1897,1
Greece,1898,1
Greece,1899,1
Greece,1900,1
Greece,1901,1
Greece,1902,1
Greece,1903,1
Greece,1904,1
Greece,1905,1
Greece,1906,1
Greece,1907,1
Greece,1908,1
Greece,1909,1
Greece,1910,1
Greece,1911,1
Greece,1912,1
Greece,1913,1
Greece,1914,1
Greece,1915,1
Greece,1916,1
Greece,1917,1
Greece,1918,1
Greece,1919,1
Greece,1920,1
Greece,1921,1
Greece,1922,1
Greece,1923,1
Greece,1924,1
Greece,1925,1
Greece,1926,1
Greece,1927,1
Greece,1928,1
Greece,1929,1
Greece,1930,1
Greece,1931,1
Greece,1932,1
Greece,1933,1
Greece,1934,1
Greece,1935,1
Greece,1936,1
Greece,1937,1
Greece,1938,1
Greece,1939,1
Greece,1940,1
Greece,1941,1
Greece,1942,1
Greece,1943,1
Greece,1944,1
Greece,1945,1
Greece,1946,1
Greece,1947,1
Greece,1948,1
Greece,1949,1
Greece,1950,1
Greece,1951,1
Greece,1952,1
Greece,1953,1
Greece,1954,1
Greece,1955,1
Greece,1956,1
Greece,1957,1
Greece,1958,1
Greece,1959,1
Greece,1960,1
Greece,1961,1
Greece,1962,1
Greece,1963,1
Greece,1964,1
Greece,1965,1
Greece,1966,1
Greece,1967,1
Greece,1968,1
Greece,1969,1
Greece,1970,1
Greece,1971,1
Greece,1972,1
Greece,1973,1
Greece,1974,1
Greece,1975,1
Greece,1976,1
Greece,1977,1
Greece,1978,1
Greece,1980,1
Greece,1981,1
Greece,1982,1
Greece,1983,1
Greece,1984,1
Greece,1985,1
Greece,1986,1
Greece,1987,1
Greece,1988,1
Greece,1989,1
Greece,1990,1
Greece,1991,1
Greece,1992,1
Greece,1993,1
Greece,1994,1
Greece,1995,1
Greece,1996,1
Greece,1997,1
Greece,1998,1
Greece,1999,1
Greece,2000,1
Greece,2001,1
Greece,2002,1
Greece,2003,1
Greece,2004,1
Greece,2005,1
Greece,2006,1
Greece,2007,1
Greece,2008,1
Greece,2009,1
Greece,2010,1
Greece,2011,1
Hungary,1800,1
Hungary,1801,1
Hungary,1802,1
Hungary,1803,1
Hungary,1804,1
Hungary,1805,1
Hungary,1806,1
Hungary,1807,1
Hungary,1808,1
Hungary,1809,1
Hungary,1810,1
Hungary,1811,1
Hungary,1812,1
Hungary,1813,1
Hungary,1814,1
Hungary,1815,1
Hungary,1816,1
Hungary,1817,1
Hungary,1818,1
Hungary,1819,1
Hungary,1820,1
Hungary,1821,1
Hungary,1822,1
Hungary,1823,1
Hungary,1824,1
Hungary,1825,1
Hungary,1826,1
Hungary,1827,1
Hungary,1828,1
Hungary,1829,1
Hungary,1830,1
Hungary,1831,1
Hungary,1832,1
Hungary,1833,1
Hungary,1834,1
Hungary,1835,1
Hungary,1836,1
Hungary,1837,1
Hungary,1838,1
Hungary,1839,1
Hungary,1840,1
Hungary,1841,1
Hungary,1842,1
Hungary,1843,1
Hungary,1844,1
Hungary,1845,1
Hungary,1846,1
Hungary,1847,1
Hungary,1848,1
Hungary,1849,1
Hungary,1850,1
Hungary,1851,1
Hungary,1852,1
Hungary,1853,1
Hungary,1854,1
Hungary,1855,1
Hungary,1856,1
Hungary,1857,1
Hungary,1858,1
Hungary,1859,1
Hungary,1860,1
Hungary,1861,1
Hungary,1862,1
Hungary,1863,1
Hungary,1864,1
Hungary,1865,1
Hungary,1866,1
Hungary,1867,1
Hungary,1868,1
Hungary,1869,1
Hungary,1870,1
Hungary,1871,1
Hungary,1872,1
Hungary,1873,1
Hungary,1874,1
Hungary,1875,1
Hungary,1876,1
Hungary,1877,1
Hungary,1878,1
Hungary,1879,1
Hungary,1880,1
Hungary,1881,1
Hungary,1882,1
Hungary,1883,1
Hungary,1884,1
Hungary,1885,1
Hungary,1886,1
Hungary,1887,1
Hungary,1888,1
Hungary,1889,1
Hungary,1890,1
Hungary,1891,1
Hungary,1892,1
Hungary,1893,1
Hungary,1894,1
Hungary,1895,1
Hungary,1896,1
Hungary,1897,1
Hungary,1898,1
Hungary,1899,1
Hungary,1900,1
Hungary,1901,1
Hungary,1902,1
Hungary,1903,1
Hungary,1904,1
Hungary,1905,1
Hungary,1906,1
Hungary,1907,1
Hungary,1908,1
Hungary,1909,1
Hungary,1910,1
Hungary,1911,1
Hungary,1912,1
Hungary,1913,1
Hungary,1914,1
Hungary,1915,1
Hungary,1916,1
Hungary,1917,1
Hungary,1918,1
Hungary,1919,1
Hungary,1920,1
Hungary,1921,1
Hungary,1922,1
Hungary,1923,1
Hungary,1924,1
Hungary,1925,1
Hungary,1926,1
Hungary,1927,1
Hungary,1928,1
Hungary,1929,1
Hungary,1930,1
Hungary,1931,1
Hungary,1932,1
Hungary,1933,1
Hungary,1934,1
Hungary,1935,1
Hungary,1936,1
Hungary,1937,1
Hungary,1938,1
Hungary,1939,1
Hungary,1940,1
Hungary,1941,1
Hungary,1942,1
Hungary,1943,1
Hungary,1944,1
Hungary,1945,1
Hungary,1946,1
Hungary,1947,1
Hungary,1948,1
Hungary,1949,1
Hungary,1950,1
Hungary,1951,1
Hungary,1952,1
Hungary,1953,1
Hungary,1954,1
Hungary,1955,1
Hungary,1956,1
Hungary,1957,1
Hungary,1958,1
Hungary,1959,1
Hungary,1960,1
Hungary,1961,1
Hungary,1962,1
Hungary,1963,1
Hungary,1964,1
Hungary,1965,1
Hungary,1966,1
Hungary,1967,1
Hungary,1968,1
Hungary,1969,1
Hungary,1970,1
Hungary,1971,1
Hungary,1972,1
Hungary,1973,1
Hungary,1974,1
Hungary,1975,1
Hungary,1976,1
Hungary,1977,1
Hungary,1978,1
Hungary,1979,1
Hungary,1980,1
Hungary,1981,1
Hungary,1982,1
Hungary,1983,1
Hungary,1984,1
Hungary,1985,1
Hungary,1986,1
Hungary,1987,1
Hungary,1988,1
Hungary,1989,1
Hungary,1990,1
Hungary,1991,1
Hungary,1992,1
Hungary,1993,1
Hungary,1994,1
Hungary,1995,1
Hungary,1996,1
Hungary,1997,1
Hungary,1998,1
Hungary,1999,1
Hungary,2000,1
Hungary,2001,1
Hungary,2002,1
Hungary,2003,1
Hungary,2004,1
Hungary,2005,1
Hungary,2006,1
Hungary,2007,1
Hungary,2008,1
Hungary,2009,1
Hungary,2010,1
Hungary,2011,1
Iceland,1800,1
Iceland,1801,1
Iceland,1802,1
Iceland,1803,1
Iceland,1804,1
Iceland,1805,1
Iceland,1806,1
Iceland,1807,1
Iceland,1808,1
Iceland,1809,1
Iceland,1810,1
Iceland,1811,1
Iceland,1812,1
Iceland,1813,1
Iceland,1814,1
Iceland,1815,1
Iceland,1816,1
Iceland,1817,1
Iceland,1818,1
Iceland,1819,1
Iceland,1820,1
Iceland,1821,1
Iceland,1822,1
Iceland,1823,1
Iceland,1824,1
Iceland,1825,1
Iceland,1826,1
Iceland,1827,1
Iceland,1828,1
Iceland,1829,1
Iceland,1830,1
Iceland,1831,1
Iceland,1832,1
Iceland,1833,1
Iceland,1834,1
Iceland,1835,1
Iceland,1836,1
Iceland,1837,1
Iceland,1838,1
Iceland,1839,1
Iceland,1840,1
Iceland,1841,1
Iceland,1842,1
Iceland,1843,1
Iceland,1844,1
Iceland,1845,1
Iceland,1846,1
Iceland,1847,1
Iceland,1848,1
Iceland,1849,1
Iceland,1850,1
Iceland,1851,1
Iceland,1852,1
Iceland,1853,1
Iceland,1854,1
Iceland,1855,1
Iceland,1856,1
Iceland,1857,1
Iceland,1858,1
Iceland,1859,1
Iceland,1860,1
Iceland,1861,1
Iceland,1862,1
Iceland,1863,1
Iceland,1864,1
Iceland,1865,1
Iceland,1866,1
Iceland,1867,1
Iceland,1868,1
Iceland,1869,1
Iceland,1870,1
Iceland,1871,1
Iceland,1872,1
Iceland,1873,1
Iceland,1874,1
Iceland,1875,1
Iceland,1876,1
Iceland,1877,1
Iceland,1878,1
Iceland,1879,1
Iceland,1880,1
Iceland,1881,1
Iceland,1882,1
Iceland,1883,1
Iceland,1884,1
Iceland,1885,1
Iceland,1886,1
Iceland,1887,1
Iceland,1888,1
Iceland,1889,1
Iceland,1890,1
Iceland,1891,1
Iceland,1892,1
Iceland,1893,1
Iceland,1894,1
Iceland,1895,1
Iceland,1896,1
Iceland,1897,1
Iceland,1898,1
Iceland,1899,1
Iceland,1900,1
Iceland,1901,1
Iceland,1902,1
Iceland,1903,1
Iceland,1904,1
Iceland,1905,1
Iceland,1906,1
Iceland,1907,1
Iceland,1908,1
Iceland,1909,1
Iceland,1910,1
Iceland,1911,1
Iceland,1912,1
Iceland,1913,1
Iceland,1914,1
Iceland,1915,1
Iceland,1916,1
Iceland,1917,1
Iceland,1918,1
Iceland,1919,1
Iceland,1920,1
Iceland,1921,1
Iceland,1922,1
Iceland,1923,1
Iceland,1924,1
Iceland,1925,1
Iceland,1926,1
Iceland,1927,1
Iceland,1928,1
Iceland,1929,1
Iceland,1930,1
Iceland,1931,1
Iceland,1932,1
Iceland,1933,1
Iceland,1934,1
Iceland,1935,1
Iceland,1936,1
Iceland,1937,1
Iceland,1938,1
Iceland,1939,1
Iceland,1940,1
Iceland,1941,1
Iceland,1942,1
Iceland,1943,1
Iceland,1944,1
Iceland,1945,1
Iceland,1946,1
Iceland,1947,1
Iceland,1948,1
Iceland,1949,1
Iceland,1950,1
Iceland,1951,1
Iceland,1952,1
Iceland,1953,1
Iceland,1954,1
Iceland,1955,1
Iceland,1956,1
Iceland,1957,1
Iceland,1958,1
Iceland,1959,1
Iceland,1960,1
Iceland,1961,1
Iceland,1962,1
Iceland,1963,1
Iceland,1964,1
Iceland,1965,1
Iceland,1966,1
Iceland,1967,1
Iceland,1968,1
Iceland,1969,1
Iceland,1970,1
Iceland,1971,1
Iceland,1972,1
Iceland,1973,1
Iceland,1974,1
Iceland,1975,1
Iceland,1976,1
Iceland,1977,1
Iceland,1978,1
Iceland,1979,1
Iceland,1980,1
Iceland,1981,1
Iceland,1982,1
Iceland,1983,1
Iceland,1984,1
Iceland,1985,1
Iceland,1986,1
Iceland,1987,1
Iceland,1988,1
Iceland,1989,1
Iceland,1990,1
Iceland,1991,1
Iceland,1992,1
Iceland,1993,1
Iceland,1994,1
Iceland,1995,1
Iceland,1996,1
Iceland,1997,1
Iceland,1998,1
Iceland,1999,1
Iceland,2000,1
Iceland,2001,1
Iceland,2002,1
Iceland,2003,1
Iceland,2004,1
Iceland,2005,1
Iceland,2006,1
Iceland,2007,1
Iceland,2008,1
Iceland,2009,1
Iceland,2010,1
Iceland,2011,1
India,1800,1
India,1801,1
India,1802,1
India,1803,1
India,1804,1
India,1805,1
India,1806,1
India,1807,1
India,1808,1
India,1809,1
India,1810,1
India,1811,1
India,1812,1
India,1813,1
India,1814,1
India,1815,1
India,1816,1
India,1817,1
India,1818,1
India,1819,1
India,1820,1
India,1821,1
India,1822,1
India,1823,1
India,1824,1
India,1825,1
India,1826,1
India,1827,1
India,1828,1
India,1829,1
India,1830,1
India,1831,1
India,1832,1
India,1833,1
India,1834,1
India,1835,1
India,1836,1
India,1837,1
India,1838,1
India,1839,1
India,1840,1
India,1841,1
India,1842,1
India,1843,1
India,1844,1
India,1845,1
India,1846,1
India,1847,1
India,1848,1
India,1849,1
India,1850,1
India,1851,1
India,1852,1
India,1853,1
India,1854,1
India,1855,1
India,1856,1
India,1857,1
India,1858,1
India,1859,1
India,1860,1
India,1861,1
India,1862,1
India,1863,1
India,1864,1
India,1865,1
India,1866,1
India,1867,1
India,1868,1
India,1869,1
India,1870,1
India,1871,1
India,1872,1
India,1873,1
India,1874,1
India,1875,1
India,1876,1
India,1877,1
India,1878,1
India,1879,1
India,1880,1
India,1881,1
India,1882,1
India,1883,1
India,1884,1
India,1885,1
India,1886,1
India,1887,1
India,1888,1
India,1889,1
India,1890,1
India,1891,1
India,1892,1
India,1893,1
India,1894,1
India,1895,1
India,1896,1
India,1897,1
India,1898,1
India,1899,1
India,1900,1
India,1901,1
India,1902,1
India,1903,1
India,1904,1
India,1905,1
India,1906,1
India,1907,1
India,1908,1
India,1909,1
India,1910,1
India,1911,1
India,1912,1
India,1913,1
India,1914,1
India,1915,1
India,1916,1
India,1917,1
India,1918,1
India,1919,1
India,1920,1
India,1921,1
India,1922,1
India,1923,1
India,1924,1
India,1925,1
India,1926,1
India,1927,1
India,1928,1
India,1929,1
India,1930,1
India,1931,1
India,1932,1
India,1933,1
India,1934,1
India,1935,1
India,1936,1
India,1937,1
India,1938,1
India,1939,1
India,1940,1
India,1941,1
India,1942,1
India,1943,1
India,1944,1
India,1945,1
India,1946,1
India,1947,1
India,1948,1
India,1949,1
India,1950,1
India,1951,1
India,1952,1
India,1953,1
India,1954,1
India,1955,1
India,1956,1
India,1957,1
India,1958,1
India,1959,1
India,1960,1
